source,artifact_type,identifier,path,url,retrieved_at,record_count,sha256,notes
td_newsroom,news_json,2023-06-16_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-06-16_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2023-06-16-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:33+00:00,303.0,a642e9f615ec864889ef260ebe3b397532d4b3b092187a51f9057a89dc74c843,parsed headline + body
td_newsroom,news_html,2023-06-21_the-toronto-dominion-bank-receives-regulatory-approval-for-n,data/raw/news/2023-06-21_the-toronto-dominion-bank-receives-regulatory-approval-for-n.html,https://stories.td.com/ca/en/news/2023-06-21-the-toronto-dominion-bank-receives-regulatory-approval-for-n,2026-04-18T02:08:34+00:00,,0372a7097defed6a9289ba8a8851410df6e5698783793d428e689ef6414e263c,FY2023Q3; The Toronto-Dominion Bank Receives Regulatory Approval for Normal Course Issuer 
td_newsroom,news_json,2023-06-21_the-toronto-dominion-bank-receives-regulatory-approval-for-n,data/raw/news/2023-06-21_the-toronto-dominion-bank-receives-regulatory-approval-for-n.json,https://stories.td.com/ca/en/news/2023-06-21-the-toronto-dominion-bank-receives-regulatory-approval-for-n,2026-04-18T02:08:34+00:00,17.0,1c5d22168a6940e68bc8422efd9d507ae44bce5b154debabc8b6cd88c88040c6,parsed headline + body
td_newsroom,news_html,2023-07-06_td-asset-management-celebrates-2410-billion-aum-milestone-in,data/raw/news/2023-07-06_td-asset-management-celebrates-2410-billion-aum-milestone-in.html,https://stories.td.com/ca/en/news/2023-07-06-td-asset-management-celebrates-2410-billion-aum-milestone-in,2026-04-18T02:08:35+00:00,,e4d71a9d537262a8a31248179c3543385bc402eed5f95a4de92c47938b6f48e8,FY2023Q3; TD Asset Management celebrates $10 billion AUM milestone in ETFs
td_newsroom,news_json,2023-07-06_td-asset-management-celebrates-2410-billion-aum-milestone-in,data/raw/news/2023-07-06_td-asset-management-celebrates-2410-billion-aum-milestone-in.json,https://stories.td.com/ca/en/news/2023-07-06-td-asset-management-celebrates-2410-billion-aum-milestone-in,2026-04-18T02:08:35+00:00,57.0,314cc2789f618bec29ab09599a418cf394dab7cea075d78fa00f1263fddbc9fc,parsed headline + body
td_newsroom,news_html,2023-07-12_td-canada-trust-announces-change-to-td-prime-rate,data/raw/news/2023-07-12_td-canada-trust-announces-change-to-td-prime-rate.html,https://stories.td.com/ca/en/news/2023-07-12-td-canada-trust-announces-change-to-td-prime-rate,2026-04-18T02:08:35+00:00,,c161050eaaa01fe75419cdb95bbf4b018830e684c7beda4b31c300a976e281f5,FY2023Q3; TD Canada Trust announces change to TD Prime Rate
td_newsroom,news_json,2023-07-12_td-canada-trust-announces-change-to-td-prime-rate,data/raw/news/2023-07-12_td-canada-trust-announces-change-to-td-prime-rate.json,https://stories.td.com/ca/en/news/2023-07-12-td-canada-trust-announces-change-to-td-prime-rate,2026-04-18T02:08:35+00:00,7.0,6c035b7363ce54e07caa38ea3404eb3efbc7c162cf92170ac5b7d5cb60232436,parsed headline + body
td_newsroom,news_html,2023-07-17_td-asset-management-inc-announces-reductions-to-management,data/raw/news/2023-07-17_td-asset-management-inc-announces-reductions-to-management.html,https://stories.td.com/ca/en/news/2023-07-17-td-asset-management-inc.-announces-reductions-to-management,2026-04-18T02:08:36+00:00,,4060110e4d3cdea0cafdcd3cfef4e48178eaef10744f4087dff491fe77412790,"FY2023Q3; TD Asset Management Inc. announces reductions to management fees, changes to fun"
td_newsroom,news_json,2023-07-17_td-asset-management-inc-announces-reductions-to-management,data/raw/news/2023-07-17_td-asset-management-inc-announces-reductions-to-management.json,https://stories.td.com/ca/en/news/2023-07-17-td-asset-management-inc.-announces-reductions-to-management,2026-04-18T02:08:36+00:00,185.0,5a8d996ba2c005bbd12aaaaea12d6d1c82e64933c7d7c4561732c6f22375b714,parsed headline + body
td_newsroom,news_html,2023-07-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-07-18_td-asset-management-inc-announces-td-etf-distributions.html,https://stories.td.com/ca/en/news/2023-07-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:37+00:00,,69715cd3800acc5b193e421af0e1f5b444269016f3b6666f572025ec47fbf29a,FY2023Q3; TD Asset Management Inc. Announces TD ETF Distributions
td_newsroom,news_json,2023-07-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-07-18_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2023-07-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:37+00:00,143.0,838894a5109341e61d5f5560fe7c3d983480898c2c29a0a011e7261374170aaf,parsed headline + body
td_newsroom,news_html,2023-07-18_td-named-north-america-27s-best-bank-for-corporate-responsibil,data/raw/news/2023-07-18_td-named-north-america-27s-best-bank-for-corporate-responsibil.html,https://stories.td.com/ca/en/news/2023-07-18-td-named-north-america-27s-best-bank-for-corporate-responsibil,2026-04-18T02:08:37+00:00,,341b1b1efe137957bdd916e13b3da05e702676223d53ef7acafeef0caff80d42,FY2023Q3; TD named North America's Best Bank for Corporate Responsibility by Euromoney Awa
td_newsroom,news_json,2023-07-18_td-named-north-america-27s-best-bank-for-corporate-responsibil,data/raw/news/2023-07-18_td-named-north-america-27s-best-bank-for-corporate-responsibil.json,https://stories.td.com/ca/en/news/2023-07-18-td-named-north-america-27s-best-bank-for-corporate-responsibil,2026-04-18T02:08:37+00:00,39.0,1b30833a2282085cace5b0d3b621a6706c18cd511ba33f577093bc57fe81f4fd,parsed headline + body
td_newsroom,news_html,2023-07-19_nearly-3-in-5-canadian-parents-frequently-worry-about-their,data/raw/news/2023-07-19_nearly-3-in-5-canadian-parents-frequently-worry-about-their.html,https://stories.td.com/ca/en/news/2023-07-19-nearly-3-in-5-canadian-parents-frequently-worry-about-their,2026-04-18T02:08:38+00:00,,24315f15068a1bef98ac8852fcba7ba91e4ee5f44d13f549e78e2951f0d220b4,FY2023Q3; Nearly 3 in 5 Canadian parents frequently worry about their children's financial
td_newsroom,news_json,2023-07-19_nearly-3-in-5-canadian-parents-frequently-worry-about-their,data/raw/news/2023-07-19_nearly-3-in-5-canadian-parents-frequently-worry-about-their.json,https://stories.td.com/ca/en/news/2023-07-19-nearly-3-in-5-canadian-parents-frequently-worry-about-their,2026-04-18T02:08:38+00:00,41.0,aa3222740d0f7be370677c47309ef4e1edef354413ec199728c06b58a7d762a0,parsed headline + body
td_newsroom,news_html,2023-07-19_td-bank-group-comments-on-expected-impact-of-the-charles-sch,data/raw/news/2023-07-19_td-bank-group-comments-on-expected-impact-of-the-charles-sch.html,https://stories.td.com/ca/en/news/2023-07-19-td-bank-group-comments-on-expected-impact-of-the-charles-sch,2026-04-18T02:08:39+00:00,,39873d45ad7a73ab0cb20cd3e61cc2300318dc1a0c5c4c27cd99a79a84a1323a,FY2023Q3; TD Bank Group Comments on Expected Impact of the Charles Schwab Corporation's Se
td_newsroom,news_json,2023-07-19_td-bank-group-comments-on-expected-impact-of-the-charles-sch,data/raw/news/2023-07-19_td-bank-group-comments-on-expected-impact-of-the-charles-sch.json,https://stories.td.com/ca/en/news/2023-07-19-td-bank-group-comments-on-expected-impact-of-the-charles-sch,2026-04-18T02:08:39+00:00,17.0,b369d70674eaa04a2c55fadb27703a2caf252952659a8c037d03fe45102bdd40,parsed headline + body
td_newsroom,news_html,2023-07-24_the-2023-td-scholarship-for-indigenous-peoples-awards-first,data/raw/news/2023-07-24_the-2023-td-scholarship-for-indigenous-peoples-awards-first.html,https://stories.td.com/ca/en/news/2023-07-24-the-2023-td-scholarship-for-indigenous-peoples-awards-first,2026-04-18T02:08:39+00:00,,d7bc6aa53fd626fabcc819921119e93568c782a578c7e13e53983c1564016312,FY2023Q3; The 2023 TD Scholarship for Indigenous Peoples awards first cohort of 25 recipie
td_newsroom,news_json,2023-07-24_the-2023-td-scholarship-for-indigenous-peoples-awards-first,data/raw/news/2023-07-24_the-2023-td-scholarship-for-indigenous-peoples-awards-first.json,https://stories.td.com/ca/en/news/2023-07-24-the-2023-td-scholarship-for-indigenous-peoples-awards-first,2026-04-18T02:08:39+00:00,77.0,fee85de94e01203a77bfb4201573be2d5fd464fb725a75835412db58c91cf889,parsed headline + body
td_newsroom,news_html,2023-07-28_td-asset-management-inc-announces-changes-to-the-td-one-cli,data/raw/news/2023-07-28_td-asset-management-inc-announces-changes-to-the-td-one-cli.html,https://stories.td.com/ca/en/news/2023-07-28-td-asset-management-inc.-announces-changes-to-the-td-one-cli,2026-04-18T02:08:40+00:00,,ccaf19485a307cdd16a4953e345a641cd6e3d93a48bb1b1bfe7d1455c7f4ac86,FY2023Q3; TD Asset Management Inc. Announces Changes to the TD One-Click Suite of Exchange
td_newsroom,news_json,2023-07-28_td-asset-management-inc-announces-changes-to-the-td-one-cli,data/raw/news/2023-07-28_td-asset-management-inc-announces-changes-to-the-td-one-cli.json,https://stories.td.com/ca/en/news/2023-07-28-td-asset-management-inc.-announces-changes-to-the-td-one-cli,2026-04-18T02:08:40+00:00,91.0,e84cb808d1fb553099742d86832688bfbd142e25add8e006235004029e6eacd9,parsed headline + body
td_newsroom,news_html,2023-08-01_td-asset-management-inc-announces-capping-of-td-short-term,data/raw/news/2023-08-01_td-asset-management-inc-announces-capping-of-td-short-term.html,https://stories.td.com/ca/en/news/2023-08-01-td-asset-management-inc.-announces-capping-of-td-short-term,2026-04-18T02:08:41+00:00,,a990196fc3e5f949ac69e80cfcd92b91f7fad255991d01e93be2503d3599bc0a,FY2023Q4; TD Asset Management Inc. Announces Capping of TD Short Term Investment Class
td_newsroom,news_json,2023-08-01_td-asset-management-inc-announces-capping-of-td-short-term,data/raw/news/2023-08-01_td-asset-management-inc-announces-capping-of-td-short-term.json,https://stories.td.com/ca/en/news/2023-08-01-td-asset-management-inc.-announces-capping-of-td-short-term,2026-04-18T02:08:41+00:00,19.0,a31354c83405857918312047bbe777294b22200f5b14244d42f9c8d26ad4a5af,parsed headline + body
td_newsroom,news_html,2023-08-03_media-advisory-td-bank-group-to-release-third-quarter-fina,data/raw/news/2023-08-03_media-advisory-td-bank-group-to-release-third-quarter-fina.html,https://stories.td.com/ca/en/news/2023-08-03-media-advisory---td-bank-group-to-release-third-quarter-fina,2026-04-18T02:08:41+00:00,,9fd44cbf6416b88ec6002c47c2fea277c4f46b09b8fa6fce4046114d564b503d,FY2023Q4; Media Advisory - TD Bank Group to release third quarter financial results
td_newsroom,news_json,2023-08-03_media-advisory-td-bank-group-to-release-third-quarter-fina,data/raw/news/2023-08-03_media-advisory-td-bank-group-to-release-third-quarter-fina.json,https://stories.td.com/ca/en/news/2023-08-03-media-advisory---td-bank-group-to-release-third-quarter-fina,2026-04-18T02:08:41+00:00,15.0,3c186a1a0b781c1ad865e2adb9c787534b19aa5d1741c90f92dcc7f647ec421e,parsed headline + body
td_newsroom,news_html,2023-08-09_td-launches-the-2023-td-ready-challenge,data/raw/news/2023-08-09_td-launches-the-2023-td-ready-challenge.html,https://stories.td.com/ca/en/news/2023-08-09-td-launches-the-2023-td-ready-challenge,2026-04-18T02:08:42+00:00,,0d816f1a05bc7ffb3cb58040adbeb8627c62ad04e2102af82dc939b7774c90a8,FY2023Q4; TD launches the 2023 TD Ready Challenge
td_newsroom,news_json,2023-08-09_td-launches-the-2023-td-ready-challenge,data/raw/news/2023-08-09_td-launches-the-2023-td-ready-challenge.json,https://stories.td.com/ca/en/news/2023-08-09-td-launches-the-2023-td-ready-challenge,2026-04-18T02:08:42+00:00,27.0,0dc7408e4df5c072b6a3061f7461df93377a76dabbb02310fc72de62f12a13a7,parsed headline + body
td_newsroom,news_html,2023-08-10_td-asset-management-inc-announces-portfolio-adviser-change,data/raw/news/2023-08-10_td-asset-management-inc-announces-portfolio-adviser-change.html,https://stories.td.com/ca/en/news/2023-08-10-td-asset-management-inc.-announces-portfolio-adviser-change,2026-04-18T02:08:43+00:00,,ce9b7b266936137eba6fda7b60bffcc49fc90612614d6b8a7af541849995d894,FY2023Q4; TD Asset Management Inc. Announces Portfolio Adviser Change for the TD U.S. Blue
td_newsroom,news_json,2023-08-10_td-asset-management-inc-announces-portfolio-adviser-change,data/raw/news/2023-08-10_td-asset-management-inc-announces-portfolio-adviser-change.json,https://stories.td.com/ca/en/news/2023-08-10-td-asset-management-inc.-announces-portfolio-adviser-change,2026-04-18T02:08:43+00:00,31.0,951f6aa1a5e543bf7d1ab8bf1f406c5f637b30b0131d574769cbef9b922b8c90,parsed headline + body
td_newsroom,news_html,2023-08-11_td-bank-announces-redemption-of-3-589-25-medium-term-notes-28no,data/raw/news/2023-08-11_td-bank-announces-redemption-of-3-589-25-medium-term-notes-28no.html,https://stories.td.com/ca/en/news/2023-08-11-td-bank-announces-redemption-of-3.589-25-medium-term-notes-28no,2026-04-18T02:08:44+00:00,,d0bdbea556b294ff47b82c4e290ee8b3524615aa7d4f531f4b15a412b2d76415,FY2023Q4; TD Bank Announces Redemption of 3.589% Medium Term Notes (Non-Viability Continge
td_newsroom,news_json,2023-08-11_td-bank-announces-redemption-of-3-589-25-medium-term-notes-28no,data/raw/news/2023-08-11_td-bank-announces-redemption-of-3-589-25-medium-term-notes-28no.json,https://stories.td.com/ca/en/news/2023-08-11-td-bank-announces-redemption-of-3.589-25-medium-term-notes-28no,2026-04-18T02:08:44+00:00,9.0,ae78500a81a32d39ce09fe6735d677d0cc8e926238687d7ed74c0e31a3987b25,parsed headline + body
td_newsroom,news_html,2023-08-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-08-18_td-asset-management-inc-announces-td-etf-distributions.html,https://stories.td.com/ca/en/news/2023-08-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:44+00:00,,29c53ea1b8221b5acdf2b6df924b62e3c5590ad3d3047c6416bd42fb77cc6374,FY2023Q4; TD Asset Management Inc. Announces TD ETF Distributions
td_newsroom,news_json,2023-08-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-08-18_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2023-08-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:44+00:00,147.0,32ba8d3995b0d3f6094919b7a378e173c8adfd76723f17c163f9147e5975872f,parsed headline + body
td_newsroom,news_html,2023-08-22_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-th,data/raw/news/2023-08-22_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-th.html,https://stories.td.com/ca/en/news/2023-08-22--2fr-e-p-e-a-t----media-advisory---td-bank-group-to-release-th,2026-04-18T02:08:45+00:00,,0c95a07e3e976816ec79cee94c9e795f6d858fe3bdf7c1b2aae9f0978a79ccfe,FY2023Q4; /R E P E A T -- Media Advisory - TD Bank Group to release third quarter financia
td_newsroom,news_json,2023-08-22_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-th,data/raw/news/2023-08-22_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-th.json,https://stories.td.com/ca/en/news/2023-08-22--2fr-e-p-e-a-t----media-advisory---td-bank-group-to-release-th,2026-04-18T02:08:45+00:00,15.0,eb7fd8bf6a0e440172740784d8421fd5755f3d5145ed9f78a76c5fb506fd8cfe,parsed headline + body
td_newsroom,news_html,2023-08-23_td-bank-group-announces-new-appointments-to-board-of-directo,data/raw/news/2023-08-23_td-bank-group-announces-new-appointments-to-board-of-directo.html,https://stories.td.com/ca/en/news/2023-08-23-td-bank-group-announces-new-appointments-to-board-of-directo,2026-04-18T02:08:46+00:00,,9ba313842ae88a19329d7ddab98e1088e03b2a8ae494c3356b33765368110692,FY2023Q4; TD Bank Group Announces New Appointments to Board of Directors
td_newsroom,news_json,2023-08-23_td-bank-group-announces-new-appointments-to-board-of-directo,data/raw/news/2023-08-23_td-bank-group-announces-new-appointments-to-board-of-directo.json,https://stories.td.com/ca/en/news/2023-08-23-td-bank-group-announces-new-appointments-to-board-of-directo,2026-04-18T02:08:46+00:00,25.0,c6d3e07531c3fe3ca7e6a14f16fbf9bf26df7cadc9950ca9e0dbabbd01c4d629,parsed headline + body
td_newsroom,news_html,2023-08-24_td-bank-group-announces-intention-to-repurchase-for-cancella,data/raw/news/2023-08-24_td-bank-group-announces-intention-to-repurchase-for-cancella.html,https://stories.td.com/ca/en/news/2023-08-24-td-bank-group-announces-intention-to-repurchase-for-cancella,2026-04-18T02:08:46+00:00,,683185388e517c9accdc347c8d3032bdc6a52d33c930077fe53eb8b10f1b2942,FY2023Q4; TD Bank Group Announces Intention to Repurchase for Cancellation up to 90 Millio
td_newsroom,news_json,2023-08-24_td-bank-group-announces-intention-to-repurchase-for-cancella,data/raw/news/2023-08-24_td-bank-group-announces-intention-to-repurchase-for-cancella.json,https://stories.td.com/ca/en/news/2023-08-24-td-bank-group-announces-intention-to-repurchase-for-cancella,2026-04-18T02:08:46+00:00,15.0,7c39888101ec186763a34dd1cec73c6124ac28c96cdee8a2056ca973ecdb82fd,parsed headline + body
td_newsroom,news_html,2023-08-24_td-bank-group-declares-dividends,data/raw/news/2023-08-24_td-bank-group-declares-dividends.html,https://stories.td.com/ca/en/news/2023-08-24-td-bank-group-declares-dividends,2026-04-18T02:08:47+00:00,,405ec110128e3a4002486888010a3ce820af67fa47ac4952c44db315f5e6eac5,FY2023Q4; TD BANK GROUP DECLARES DIVIDENDS
td_newsroom,news_json,2023-08-24_td-bank-group-declares-dividends,data/raw/news/2023-08-24_td-bank-group-declares-dividends.json,https://stories.td.com/ca/en/news/2023-08-24-td-bank-group-declares-dividends,2026-04-18T02:08:47+00:00,45.0,5f64967e584fad2d964f01b95c4c8069374ae71078dfddb360fab5269f42eacb,parsed headline + body
td_newsroom,news_html,2023-08-24_td-bank-group-reports-third-quarter-2023-results,data/raw/news/2023-08-24_td-bank-group-reports-third-quarter-2023-results.html,https://stories.td.com/ca/en/news/2023-08-24-td-bank-group-reports-third-quarter-2023-results,2026-04-18T02:08:48+00:00,,b09c2a78aaff9e023bc7d9d064a0e6034e8db49164ba668cb666fd6c38203f55,FY2023Q4; TD Bank Group Reports Third Quarter 2023 Results
td_newsroom,news_json,2023-08-24_td-bank-group-reports-third-quarter-2023-results,data/raw/news/2023-08-24_td-bank-group-reports-third-quarter-2023-results.json,https://stories.td.com/ca/en/news/2023-08-24-td-bank-group-reports-third-quarter-2023-results,2026-04-18T02:08:48+00:00,3975.0,e1960c3fcba9ef4300047492c4a236669a06a5cdd92247a6ad3ab4d0d90142a2,parsed headline + body
td_newsroom,news_html,2023-08-28_the-toronto-dominion-bank-receives-regulatory-approval-for-n,data/raw/news/2023-08-28_the-toronto-dominion-bank-receives-regulatory-approval-for-n.html,https://stories.td.com/ca/en/news/2023-08-28-the-toronto-dominion-bank-receives-regulatory-approval-for-n,2026-04-18T02:08:49+00:00,,9d1078bb6a9b0ac8105b79196638655089519711b2a9b8d3beaebc255c761b06,FY2023Q4; The Toronto-Dominion Bank Receives Regulatory Approval for Normal Course Issuer 
td_newsroom,news_json,2023-08-28_the-toronto-dominion-bank-receives-regulatory-approval-for-n,data/raw/news/2023-08-28_the-toronto-dominion-bank-receives-regulatory-approval-for-n.json,https://stories.td.com/ca/en/news/2023-08-28-the-toronto-dominion-bank-receives-regulatory-approval-for-n,2026-04-18T02:08:49+00:00,21.0,622da3b34f86a94071b051a3b748e9c0001e2bddf232c283ec641dceb2d0f838,parsed headline + body
td_newsroom,news_html,2023-08-28_media-advisory-td-bank-group-executive-to-present-at-the-s,data/raw/news/2023-08-28_media-advisory-td-bank-group-executive-to-present-at-the-s.html,https://stories.td.com/ca/en/news/2023-08-28-media-advisory---td-bank-group-executive-to-present-at-the-s,2026-04-18T02:08:49+00:00,,fe535c75afe0f619fa74b4ca0f2c09f87e2665810d245431a3afcb3f20a7fd16,FY2023Q4; MEDIA ADVISORY - TD Bank Group Executive to Present at the Scotiabank Financials
td_newsroom,news_json,2023-08-28_media-advisory-td-bank-group-executive-to-present-at-the-s,data/raw/news/2023-08-28_media-advisory-td-bank-group-executive-to-present-at-the-s.json,https://stories.td.com/ca/en/news/2023-08-28-media-advisory---td-bank-group-executive-to-present-at-the-s,2026-04-18T02:08:49+00:00,7.0,d81567d601f71cddea499c60d94b1214d5f9d7e80b030e6074671ab3d6805f6a,parsed headline + body
td_newsroom,news_html,2023-08-29_three-quarters-of-former-canadian-students-believe-current-s,data/raw/news/2023-08-29_three-quarters-of-former-canadian-students-believe-current-s.html,https://stories.td.com/ca/en/news/2023-08-29-three-quarters-of-former-canadian-students-believe-current-s,2026-04-18T02:08:50+00:00,,49f6c435d6ae69bd151eebdae18ce195f533f4f1000ab5651b9d705686cd211a,FY2023Q4; Three-quarters of former Canadian students believe current students face more fi
td_newsroom,news_json,2023-08-29_three-quarters-of-former-canadian-students-believe-current-s,data/raw/news/2023-08-29_three-quarters-of-former-canadian-students-believe-current-s.json,https://stories.td.com/ca/en/news/2023-08-29-three-quarters-of-former-canadian-students-believe-current-s,2026-04-18T02:08:50+00:00,33.0,7153af2ce9443021519509671bdb68cbca3d2572de2c8248773a6213250760ff,parsed headline + body
td_newsroom,news_html,2023-08-31_media-advisory-td-bank-group-executive-to-present-at-the-b,data/raw/news/2023-08-31_media-advisory-td-bank-group-executive-to-present-at-the-b.html,https://stories.td.com/ca/en/news/2023-08-31-media-advisory---td-bank-group-executive-to-present-at-the-b,2026-04-18T02:08:50+00:00,,130685020867049b05dc3890c2985e52485ed24e60c384c51cf1cb24eb498c53,FY2023Q4; MEDIA ADVISORY - TD Bank Group Executive to Present at the Barclays Global Finan
td_newsroom,news_json,2023-08-31_media-advisory-td-bank-group-executive-to-present-at-the-b,data/raw/news/2023-08-31_media-advisory-td-bank-group-executive-to-present-at-the-b.json,https://stories.td.com/ca/en/news/2023-08-31-media-advisory---td-bank-group-executive-to-present-at-the-b,2026-04-18T02:08:50+00:00,7.0,4fbdce66e3408e05b2eee9be34491dc37c13318293d440ad78a9168f356ea609,parsed headline + body
td_newsroom,news_html,2023-09-01_td-asset-management-inc-streamlines-suite-of-all-in-one-td,data/raw/news/2023-09-01_td-asset-management-inc-streamlines-suite-of-all-in-one-td.html,https://stories.td.com/ca/en/news/2023-09-01-td-asset-management-inc.-streamlines-suite-of-all-in-one-td,2026-04-18T02:08:52+00:00,,dd71972d54dafe77a74003c1efa30e2f89cb6ddb532d123384aee51bb134b634,FY2023Q4; TD Asset Management Inc. Streamlines Suite of all-in-one TD ETF Portfolio Soluti
td_newsroom,news_json,2023-09-01_td-asset-management-inc-streamlines-suite-of-all-in-one-td,data/raw/news/2023-09-01_td-asset-management-inc-streamlines-suite-of-all-in-one-td.json,https://stories.td.com/ca/en/news/2023-09-01-td-asset-management-inc.-streamlines-suite-of-all-in-one-td,2026-04-18T02:08:52+00:00,97.0,c19af4898431a9f4da1c1f4062d2c07134a3fa6e9be6f033c8caf8a8936f8cc6,parsed headline + body
td_newsroom,news_html,2023-09-05_media-advisory-td-bank-group-executive-to-present-at-the-s,data/raw/news/2023-09-05_media-advisory-td-bank-group-executive-to-present-at-the-s.html,https://stories.td.com/ca/en/news/2023-09-05-media-advisory---td-bank-group-executive-to-present-at-the-s,2026-04-18T02:08:52+00:00,,878d8011ea33b68627e204d86e95b9b39269f8127958048bfe1d7b74e37882a5,FY2023Q4; MEDIA ADVISORY - TD Bank Group Executive to Present at the Scotiabank Financials
td_newsroom,news_json,2023-09-05_media-advisory-td-bank-group-executive-to-present-at-the-s,data/raw/news/2023-09-05_media-advisory-td-bank-group-executive-to-present-at-the-s.json,https://stories.td.com/ca/en/news/2023-09-05-media-advisory---td-bank-group-executive-to-present-at-the-s,2026-04-18T02:08:52+00:00,7.0,29c70df0a84207441e42c9ae05504c1d294f754a164fdfb780007dd759dcb096,parsed headline + body
td_newsroom,news_html,2023-09-06_td-scholarship-for-indigenous-peoples-call-for-2024-applicat,data/raw/news/2023-09-06_td-scholarship-for-indigenous-peoples-call-for-2024-applicat.html,https://stories.td.com/ca/en/news/2023-09-06-td-scholarship-for-indigenous-peoples-call-for-2024-applicat,2026-04-18T02:08:53+00:00,,65db40b9f4be583409bf5a27235ad36d3c7e6eea887036a1cc6f0c5555c8a167,FY2023Q4; TD Scholarship for Indigenous Peoples call for 2024 applications
td_newsroom,news_json,2023-09-06_td-scholarship-for-indigenous-peoples-call-for-2024-applicat,data/raw/news/2023-09-06_td-scholarship-for-indigenous-peoples-call-for-2024-applicat.json,https://stories.td.com/ca/en/news/2023-09-06-td-scholarship-for-indigenous-peoples-call-for-2024-applicat,2026-04-18T02:08:53+00:00,23.0,67aa1f446c7e86120c9d5bfcaa919be7913ed0b58474c7eb599e0ba72520e5e7,parsed headline + body
td_newsroom,news_html,2023-09-12_td-asset-management-inc-expands-its-u-s-equity-and-currenc,data/raw/news/2023-09-12_td-asset-management-inc-expands-its-u-s-equity-and-currenc.html,https://stories.td.com/ca/en/news/2023-09-12-td-asset-management-inc.-expands-its-u.s.-equity-and-currenc,2026-04-18T02:08:54+00:00,,82063a942b66af885ccb29599da9ac119134f0636851ff531291259ca5023402,FY2023Q4; TD Asset Management Inc. expands its U.S. Equity and Currency Neutral Mutual Fun
td_newsroom,news_json,2023-09-12_td-asset-management-inc-expands-its-u-s-equity-and-currenc,data/raw/news/2023-09-12_td-asset-management-inc-expands-its-u-s-equity-and-currenc.json,https://stories.td.com/ca/en/news/2023-09-12-td-asset-management-inc.-expands-its-u.s.-equity-and-currenc,2026-04-18T02:08:54+00:00,49.0,519a4c21ce6267082bec900f6c65cd5be2e5814629188933d2b01e6934ffc7fe,parsed headline + body
td_newsroom,news_html,2023-09-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-09-18_td-asset-management-inc-announces-td-etf-distributions.html,https://stories.td.com/ca/en/news/2023-09-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:54+00:00,,cd7f0ec596aa84e151a496dbed090906e216fa343d31180011fd04503250bb2f,FY2023Q4; TD Asset Management Inc. Announces TD ETF Distributions
td_newsroom,news_json,2023-09-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2023-09-18_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2023-09-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:08:54+00:00,303.0,b83693b13d59fda313850746613fd8572fb1cd30835eb7b2db91fff241faf79f,parsed headline + body
td_newsroom,news_html,2023-09-21_td-bank-group-releases-2023-report-td-and-indigenous-commu,data/raw/news/2023-09-21_td-bank-group-releases-2023-report-td-and-indigenous-commu.html,https://stories.td.com/ca/en/news/2023-09-21-td-bank-group-releases-2023-report---td-and-indigenous-commu,2026-04-18T02:08:55+00:00,,9b6f33fba27f1740df0303932b6d1b0edae4d229228788579d40d4ce3308c192,FY2023Q4; TD Bank Group Releases 2023 Report - TD and Indigenous Communities in Canada
td_newsroom,news_json,2023-09-21_td-bank-group-releases-2023-report-td-and-indigenous-commu,data/raw/news/2023-09-21_td-bank-group-releases-2023-report-td-and-indigenous-commu.json,https://stories.td.com/ca/en/news/2023-09-21-td-bank-group-releases-2023-report---td-and-indigenous-commu,2026-04-18T02:08:55+00:00,27.0,386ae4a12897d3df0f9bf0d89553e2c3d39fa122eae96ccf7ca3f8ae2dde92af,parsed headline + body
td_newsroom,news_html,2023-09-21_media-event-advisory-join-the-national-indian-brotherhood,data/raw/news/2023-09-21_media-event-advisory-join-the-national-indian-brotherhood.html,https://stories.td.com/ca/en/news/2023-09-21-media-event-advisory---join-the-national-indian-brotherhood,2026-04-18T02:08:56+00:00,,69ac9bb3ff386b50aba66fc034f9c944ecfa0318d7304d73b466306622e94958,FY2023Q4; Media Event Advisory - Join the National Indian Brotherhood Trust Fund for the B
